Vivasvān,Vivasvan,,,
viveka,viveka,,,
Vraja,Vraj,,,
Vraja-līlā,Vraja-lila,added 18.01.24,,
vraja-vāsīs,vraja-vasis,added 04.06.24,,
vrajavāsī(s),vrajvasi(s),added 05.08.23,,
Vṛndā-devī,Vrinda-devi,,,
Vṛndāvana,Vrindavan,update 10.08.23,,
Vṛṣabhānu,Vrishbhanu,,,
Vṛṣṇi(s),Vrishni(s),,,
Vṛtāsura,Vritasura,23.05,,
vyabhicāriṇī-bhakti,vyabhicharini-bhakti,,,
Vyākaraṇa,Vyakarana,added 18.04.24,one of the Vedāṅgas,
Vyāsa,Vyasa,,,
Vyāsa Pūrnimā,Vyasa Purnima,,,
Vyāsa-āsana,Vyasa-asana,āsana 03.08.23,,
Vyāsadeva,Vyasadeva,,,
vyūha(s),vyuha(s),,,
yā kundendu-tuṣāra-hāra-dhavalā yā śubhra-vastrāvṛtā yā vīṇā-vara-daṇḍa-maṇḍita-karā yā śveta-padmāsanā | yā brahmācyuta-śaṅkara-prabhṛtibhir-devaiḥ sadā vanditā sā māṁ pātu sarasvati bhagavati buddhi pradāṁ śārade || ,ya kundendu-tushara-hara-dhavala ya shubhra-vastravrta ya vina-vara-danda-mandita-kara ya shveta-padmasana ya brahmacyuta-shankara-prabhrtibhir-devaih sada vandita sa mam patu sarasvati bhagavati buddhi pradam sharade,added 03.08.23,,
Yādava(s) ,Yadava(s) ,,,
Yādavaprakāśa,Yadavaprakasha,,,
Yadu ,Yadu,,,
Yadukumāra,Yadukumara,added 25.04.24,,
yajña,yajna,,,
yajña-patnīs,yajna-patnis,,,
yajña-śālā,yajna-shala,,,
Yājñavalkya,Yajnavalkya,,,
yajñopavīta,yajnopavita,,,
Yajur Veda,Yajur Veda,,,
Yakṣas,Yakshas,,,
yama,yama,,,
Yama,Yama,,,
Yama-dūta(s),Yama-duta(s),added 12.12.23,,
Yamarāja,Yamaraj,,,
Yamunā,Yamuna,,,
Yāmunācārya,Yamunacharya,,,
yantra,yantra ,,,
Yaśodā,Yashoda,,,
Yatirājā,Yatiraja,,,
yodha,yodha,,,
yoga,yoga,,,
Yoga,Yoga,added 18.04.24,one of the ṣaḍ-darśanas,
Yoga-māyā,Yoga-maya,as personality,,
yoga-māyā,yoga-maya,in a general sense,,
Yoga-Narasiṁha,Yoga-Narasimha,updated 05.09.23,,
yoga-nidrā                                                                                                                                        ,yoga-nidra																	,,,
Yoga-sūtras,Yoga-sutras,,,
yogī(s),yogi(s),,,
yogic,yogic,,,
yoginī,yogini,,,
Yuddha-kaṇḍa,Yuddha-kanda,added 25.03.26,,
Yudhāmanyu,Yudhamanyu,,,
Yudhiṣṭhira,Yudhishthira,,,
yuga(s),yuga(s),,,
"Yukteśvarjī, Śrī ","Yukteshwarji, Sri",,,
Yuyudhāna,Yuyudhana,,,
Bhūtatt Āḻvār,Bhutatt Alvar,,,
Muktināth,Muktinath,,,
mukti-kṣetra ,mukti-kshetra,,,
